2026-02-19 15:33:31,498 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:32,605 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:32,764 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:32,764 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:32,866 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:32,866 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:32,866 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:32,969 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:32,969 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:32,969 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:32,969 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,178 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,178 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,178 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,178 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,322 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,322 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,322 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,322 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,322 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,488 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,488 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,488 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,488 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,488 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,532 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,532 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,532 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,532 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,532 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,532 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,699 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,699 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,699 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,699 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,699 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,699 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,742 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,742 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,742 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,742 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,742 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,742 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,742 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:39:33,915 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,915 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,915 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,915 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
2026-02-19 15:39:33,915 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User admin logged in successfully.
